id,"title","link","district","bizcircle","tagList",onsale,"validdate"
1111027375008,"后公用胡同","https://bj.lianjia.com/xiaoqu/1111027375008/","西城","西四","近地铁4号线平安里站",0,"2017-11-29 14:44:20"
1111027375009,"海关总署","https://bj.lianjia.com/xiaoqu/1111027375009/","朝阳","双井","近地铁7号线广渠门外站",1,"2017-11-29 14:15:48"
1111027375010,"后海北沿","https://bj.lianjia.com/xiaoqu/1111027375010/","西城","六铺炕","近地铁2号线积水潭站",0,"2017-11-29 14:43:22"
1111027375012,"花虎沟11号院","https://bj.lianjia.com/xiaoqu/1111027375012/","朝阳","奥林匹克公园","",0,"2017-11-29 14:21:27"
1111027375014,"花虎沟9号院","https://bj.lianjia.com/xiaoqu/1111027375014/","朝阳","奥林匹克公园","",2,"2017-11-29 14:14:20"
1111027375015,"鸿华高尔夫庄园","https://bj.lianjia.com/xiaoqu/1111027375015/","朝阳","亚运村小营","",1,"2017-11-29 14:14:25"
1111027375019,"华瀚国际","https://bj.lianjia.com/xiaoqu/1111027375019/","朝阳","欢乐谷","近地铁7号线南楼梓庄站",2,"2017-11-29 14:09:13"
1111027375022,"恒华国际商务中心","https://bj.lianjia.com/xiaoqu/1111027375022/","西城","月坛","",0,"2017-11-29 14:34:55"
1111027375025,"后海夹道","https://bj.lianjia.com/xiaoqu/1111027375025/","西城","六铺炕","近地铁2号线积水潭站",0,"2017-11-29 14:47:32"
1111027375026,"汇鸿家园","https://bj.lianjia.com/xiaoqu/1111027375026/","朝阳","管庄","近地铁6号线黄渠站",10,"2017-11-29 14:01:11"
1111027375027,"华鸿家园","https://bj.lianjia.com/xiaoqu/1111027375027/","海淀","西三旗","",2,"2017-11-29 15:29:08"
1111027375029,"黄化门街","https://bj.lianjia.com/xiaoqu/1111027375029/","东城","东四","近地铁6号线南锣鼓巷站",0,"2017-11-29 15:11:07"
1111027375030,"后海南沿","https://bj.lianjia.com/xiaoqu/1111027375030/","西城","地安门","近地铁2号线雍和宫站",0,"2017-11-29 14:42:46"
1111027375031,"后海前街","https://bj.lianjia.com/xiaoqu/1111027375031/","西城","地安门","近地铁2号线积水潭站",0,"2017-11-29 14:45:59"
1111027375038,"海华堂","https://bj.lianjia.com/xiaoqu/1111027375038/","朝阳","十里堡","近地铁6号线十里堡站",8,"2017-11-29 14:02:00"
1111027375045,"后海西沿","https://bj.lianjia.com/xiaoqu/1111027375045/","西城","六铺炕","近地铁2号线积水潭站",0,"2017-11-29 14:49:25"
1111027375047,"华辉苑","https://bj.lianjia.com/xiaoqu/1111027375047/","朝阳","潘家园","近地铁10号线潘家园站",6,"2017-11-29 14:09:33"
1111027375050,"汉华苑","https://bj.lianjia.com/xiaoqu/1111027375050/","朝阳","华威桥","近地铁10号线潘家园站",2,"2017-11-29 14:09:36"
1111027375051,"浩鸿园","https://bj.lianjia.com/xiaoqu/1111027375051/","朝阳","国展","近地铁13号线柳芳站",4,"2017-11-29 14:04:07"
1111027375052,"后河沿","https://bj.lianjia.com/xiaoqu/1111027375052/","西城","长椿街","近地铁2号线长椿街站",0,"2017-11-29 14:46:00"
1111027375053,"宏汇园小区","https://bj.lianjia.com/xiaoqu/1111027375053/","西城","金融街","近地铁4号线灵境胡同站",1,"2017-11-29 14:27:24"
1111027375055,"横街","https://bj.lianjia.com/xiaoqu/1111027375055/","东城","东四","近地铁5号线北新桥站",0,"2017-11-29 15:08:59"
1111027375057,"宏建北里","https://bj.lianjia.com/xiaoqu/1111027375057/","西城","右安门内","近地铁4号线陶然亭站",0,"2017-11-29 14:40:00"
1111027375058,"宏建北里平房","https://bj.lianjia.com/xiaoqu/1111027375058/","西城","右安门内","近地铁4号线陶然亭站",0,"2017-11-29 14:49:26"
1111027375059,"韩家川120号院","https://bj.lianjia.com/xiaoqu/1111027375059/","海淀","海淀北部新区","",0,"2017-11-29 15:47:59"
1111027375060,"花家地北里","https://bj.lianjia.com/xiaoqu/1111027375060/","朝阳","望京","近地铁14号线(东段)阜通站",3,"2017-11-29 14:01:49"
1111027375062,"花家地南里","https://bj.lianjia.com/xiaoqu/1111027375062/","朝阳","望京","",6,"2017-11-29 13:59:38"
1111027375063,"豪景大厦","https://bj.lianjia.com/xiaoqu/1111027375063/","海淀","双榆树","近地铁4号线海淀黄庄站",0,"2017-11-29 15:42:31"
1111027375065,"花家地西里二区","https://bj.lianjia.com/xiaoqu/1111027375065/","朝阳","望京","近地铁14号线(东段)阜通站",6,"2017-11-29 14:01:44"
1111027375066,"花家地西里三区","https://bj.lianjia.com/xiaoqu/1111027375066/","朝阳","望京","近地铁14号线(东段)阜通站",4,"2017-11-29 14:01:54"
1111027375067,"花家地西里一区","https://bj.lianjia.com/xiaoqu/1111027375067/","朝阳","望京","近地铁14号线(东段)阜通站",8,"2017-11-29 13:58:26"
1111027375068,"花家地小区","https://bj.lianjia.com/xiaoqu/1111027375068/","朝阳","望京","近地铁14号线(东段)阜通站",5,"2017-11-29 14:00:48"
1111027375069,"海军大院19号","https://bj.lianjia.com/xiaoqu/1111027375069/","海淀","公主坟","近地铁1号线万寿路站",0,"2017-11-29 15:51:28"
1111027375070,"后局大院胡同","https://bj.lianjia.com/xiaoqu/1111027375070/","东城","东四","近地铁1号线东单站",0,"2017-11-29 15:09:00"
1111027375072,"汇景阁","https://bj.lianjia.com/xiaoqu/1111027375072/","海淀","紫竹桥","",2,"2017-11-29 15:32:08"
1111027375073,"濠景阁","https://bj.lianjia.com/xiaoqu/1111027375073/","朝阳","潘家园","",1,"2017-11-29 14:11:58"
1111027375074,"韩家胡同","https://bj.lianjia.com/xiaoqu/1111027375074/","西城","宣武门","近地铁2号线和平门站",0,"2017-11-29 14:39:21"
1111027375075,"好景胡同","https://bj.lianjia.com/xiaoqu/1111027375075/","东城","崇文门","近地铁2号线前门站",0,"2017-11-29 15:14:00"
1111027375076,"横街胡同","https://bj.lianjia.com/xiaoqu/1111027375076/","东城","东四","近地铁5号线张自忠路站",0,"2017-11-29 15:11:08"
1111027375078,"红居街10号院","https://bj.lianjia.com/xiaoqu/1111027375078/","西城","广安门","近地铁7号线达官营站",2,"2017-11-29 14:30:45"
1111027375079,"豪景佳苑","https://bj.lianjia.com/xiaoqu/1111027375079/","海淀","双榆树","近地铁4号线海淀黄庄站",0,"2017-11-29 15:30:58"
1111027375081,"呼家楼北街","https://bj.lianjia.com/xiaoqu/1111027375081/","朝阳","红庙","近地铁6号线呼家楼站",3,"2017-11-29 14:05:23"
1111027375082,"呼家楼北里","https://bj.lianjia.com/xiaoqu/1111027375082/","朝阳","红庙","近地铁6号线呼家楼站",2,"2017-11-29 14:13:55"
1111027375083,"呼家楼南里","https://bj.lianjia.com/xiaoqu/1111027375083/","朝阳","红庙","近地铁1号线四惠站",0,"2017-11-29 14:15:32"
1111027375084,"呼家楼新街大院","https://bj.lianjia.com/xiaoqu/1111027375084/","朝阳","红庙","近地铁10号线金台夕照站",1,"2017-11-29 14:14:44"
1111027375085,"呼家楼西里","https://bj.lianjia.com/xiaoqu/1111027375085/","朝阳","红庙","近地铁6号线呼家楼站",0,"2017-11-29 14:16:23"
1111027375086,"呼家楼新苑","https://bj.lianjia.com/xiaoqu/1111027375086/","朝阳","红庙","近地铁10号线金台夕照站",0,"2017-11-29 14:12:58"
1111027375087,"宏嘉丽园","https://bj.lianjia.com/xiaoqu/1111027375087/","海淀","知春路","近地铁10号线西土城站",3,"2017-11-29 15:27:05"
1111027375088,"红居南街","https://bj.lianjia.com/xiaoqu/1111027375088/","西城","广安门","近地铁7号线达官营站",3,"2017-11-29 14:29:34"
1111027375089,"红居南街1号院","https://bj.lianjia.com/xiaoqu/1111027375089/","西城","广安门","近地铁7号线达官营站",3,"2017-11-29 14:31:41"
1111027375090,"红居南街6号院","https://bj.lianjia.com/xiaoqu/1111027375090/","西城","广安门","近地铁7号线达官营站",1,"2017-11-29 14:32:51"
1111027375092,"宏建南里","https://bj.lianjia.com/xiaoqu/1111027375092/","西城","右安门内","近地铁4号线陶然亭站",0,"2017-11-29 14:38:19"
1111027375093,"宏建南里平房","https://bj.lianjia.com/xiaoqu/1111027375093/","西城","右安门内","近地铁4号线陶然亭站",0,"2017-11-29 14:47:33"
1111027375095,"郝家湾","https://bj.lianjia.com/xiaoqu/1111027375095/","西城","车公庄","近地铁4号线动物园站",0,"2017-11-29 14:34:44"
1111027375103,"红居斜街","https://bj.lianjia.com/xiaoqu/1111027375103/","西城","广安门","近地铁7号线达官营站",1,"2017-11-29 14:31:04"
1111027375104,"红居斜街4号院","https://bj.lianjia.com/xiaoqu/1111027375104/","西城","广安门","近地铁7号线达官营站",3,"2017-11-29 14:33:03"
1111027375106,"黄金苑","https://bj.lianjia.com/xiaoqu/1111027375106/","朝阳","北苑","近地铁5号线立水桥南站",7,"2017-11-29 14:04:35"
1111027375107,"和景园","https://bj.lianjia.com/xiaoqu/1111027375107/","海淀","知春路","近地铁10号线西土城站",0,"2017-11-29 15:35:43"
1111027375108,"湖景苑","https://bj.lianjia.com/xiaoqu/1111027375108/","东城","安定门","近地铁8号线安德里北街站",1,"2017-11-29 14:56:23"
1111027375110,"胡家园26号院","https://bj.lianjia.com/xiaoqu/1111027375110/","东城","东直门","近地铁2号线东直门站",2,"2017-11-29 15:00:31"
1111027375112,"红军营东路九号院","https://bj.lianjia.com/xiaoqu/1111027375112/","朝阳","北苑","",0,"2017-11-29 14:23:35"
1111027375113,"红军营南路9号院","https://bj.lianjia.com/xiaoqu/1111027375113/","朝阳","奥林匹克公园","",0,"2017-11-29 14:21:38"
1111027375114,"胡家园小区","https://bj.lianjia.com/xiaoqu/1111027375114/","东城","东直门","近地铁2号线东直门站",4,"2017-11-29 14:56:07"
1111027375115,"恒基中心","https://bj.lianjia.com/xiaoqu/1111027375115/","东城","建国门外","近地铁2号线北京站站",2,"2017-11-29 14:58:45"
1111027375118,"航空胡同","https://bj.lianjia.com/xiaoqu/1111027375118/","西城","西四","近地铁2号线积水潭站",0,"2017-11-29 14:40:36"
1111027375119,"航空胡同11号院","https://bj.lianjia.com/xiaoqu/1111027375119/","西城","西四","近地铁4号线新街口站",0,"2017-11-29 14:35:48"
1111027375120,"航空胡同22号院","https://bj.lianjia.com/xiaoqu/1111027375120/","西城","西四","近地铁4号线平安里站",0,"2017-11-29 14:36:53"
1111027375121,"航空胡同40号院","https://bj.lianjia.com/xiaoqu/1111027375121/","西城","西四","近地铁4号线平安里站",2,"2017-11-29 14:29:30"
1111027375123,"环科院","https://bj.lianjia.com/xiaoqu/1111027375123/","朝阳","北苑","近地铁5号线立水桥南站",3,"2017-11-29 14:14:31"
1111027375124,"荟康苑","https://bj.lianjia.com/xiaoqu/1111027375124/","朝阳","管庄","近地铁6号线黄渠站",6,"2017-11-29 14:03:55"
1111027375125,"红联北村","https://bj.lianjia.com/xiaoqu/1111027375125/","海淀","小西天","",19,"2017-11-29 15:26:42"
1111027375126,"红莲北里","https://bj.lianjia.com/xiaoqu/1111027375126/","西城","马连道","近地铁7号线达官营站",1,"2017-11-29 14:27:34"
1111027375127,"红莲北里17号院","https://bj.lianjia.com/xiaoqu/1111027375127/","西城","马连道","近地铁7号线达官营站",0,"2017-11-29 14:29:45"
1111027375128,"红联村","https://bj.lianjia.com/xiaoqu/1111027375128/","海淀","新街口","近地铁2号线积水潭站",1,"2017-11-29 15:33:00"
1111027375129,"红联村3号院","https://bj.lianjia.com/xiaoqu/1111027375129/","海淀","新街口","",0,"2017-11-29 15:39:28"
1111027375130,"红联村东平房","https://bj.lianjia.com/xiaoqu/1111027375130/","海淀","新街口","",0,"2017-11-29 15:50:06"
1111027375132,"华仑大厦","https://bj.lianjia.com/xiaoqu/1111027375132/","朝阳","亚运村小营","",2,"2017-11-29 14:17:16"
1111027375133,"华龙大厦","https://bj.lianjia.com/xiaoqu/1111027375133/","西城","马甸","近地铁10号线健德门站",2,"2017-11-29 14:32:12"
1111027375137,"红炉胡同","https://bj.lianjia.com/xiaoqu/1111027375137/","西城","陶然亭","近地铁7号线虎坊桥站",0,"2017-11-29 14:53:00"
1111027375138,"侯拉胡同","https://bj.lianjia.com/xiaoqu/1111027375138/","东城","建国门外","近地铁2号线北京站站",0,"2017-11-29 15:13:15"
1111027375141,"华龙美树","https://bj.lianjia.com/xiaoqu/1111027375141/","朝阳","管庄","近地铁八通线双桥站",11,"2017-11-29 13:56:28"
1111027375142,"华龙美晟","https://bj.lianjia.com/xiaoqu/1111027375142/","东城","永定门","近地铁14号线(东段)永定门外站",2,"2017-11-29 14:55:15"
1111027375143,"华龙美钰","https://bj.lianjia.com/xiaoqu/1111027375143/","西城","右安门内","近地铁4号线陶然亭站",0,"2017-11-29 14:27:08"
1111027375144,"红联南村","https://bj.lianjia.com/xiaoqu/1111027375144/","海淀","新街口","",8,"2017-11-29 15:32:17"
1111027375145,"红联南村45号院","https://bj.lianjia.com/xiaoqu/1111027375145/","海淀","新街口","",0,"2017-11-29 15:39:06"
1111027375146,"红联南村46号院","https://bj.lianjia.com/xiaoqu/1111027375146/","海淀","新街口","",0,"2017-11-29 15:33:59"
1111027375147,"红莲南里","https://bj.lianjia.com/xiaoqu/1111027375147/","西城","马连道","近地铁7号线达官营站",10,"2017-11-29 14:27:31"
1111027375148,"后罗圈胡同","https://bj.lianjia.com/xiaoqu/1111027375148/","西城","西四","近地铁4号线平安里站",0,"2017-11-29 14:43:23"
1111027375149,"红莲晴园","https://bj.lianjia.com/xiaoqu/1111027375149/","西城","马连道","近地铁7号线达官营站",4,"2017-11-29 14:27:46"
1111027375155,"红莲中里","https://bj.lianjia.com/xiaoqu/1111027375155/","西城","马连道","近地铁7号线达官营站",5,"2017-11-29 14:26:45"
1111027375156,"海澜中苑","https://bj.lianjia.com/xiaoqu/1111027375156/","海淀","田村","",0,"2017-11-29 15:43:20"
1111027375157,"红庙北里","https://bj.lianjia.com/xiaoqu/1111027375157/","朝阳","红庙","近地铁7号线大郊亭站",13,"2017-11-29 14:00:58"
1111027375158,"华贸城","https://bj.lianjia.com/xiaoqu/1111027375158/","朝阳","北苑","近地铁13号线北苑站",53,"2017-11-29 13:54:48"
1111027375159,"后马厂胡同","https://bj.lianjia.com/xiaoqu/1111027375159/","西城","六铺炕","近地铁2号线鼓楼大街站",0,"2017-11-29 14:34:40"
1111027375160,"华睦大厦","https://bj.lianjia.com/xiaoqu/1111027375160/","西城","马连道","近地铁7号线湾子站",0,"2017-11-29 14:42:10"
1111027375161,"华贸国际公寓","https://bj.lianjia.com/xiaoqu/1111027375161/","朝阳","红庙","近地铁1号线大望路站",20,"2017-11-29 14:00:26"
1111027375162,"洪茂沟社区","https://bj.lianjia.com/xiaoqu/1111027375162/","西城","月坛","",0,"2017-11-29 14:31:58"
1111027375163,"黄米胡同","https://bj.lianjia.com/xiaoqu/1111027375163/","东城","东四","近地铁5号线东四站",0,"2017-11-29 15:11:54"
1111027375164,"宏庙胡同","https://bj.lianjia.com/xiaoqu/1111027375164/","西城","金融街","近地铁4号线灵境胡同站",0,"2017-11-29 14:39:57"
1111027375165,"后帽胡同","https://bj.lianjia.com/xiaoqu/1111027375165/","西城","西四","近地铁4号线平安里站",0,"2017-11-29 14:45:03"
1111027375166,"后毛家湾","https://bj.lianjia.com/xiaoqu/1111027375166/","西城","西四","近地铁2号线鼓楼大街站",0,"2017-11-29 14:39:42"
1111027375169,"红庙西里","https://bj.lianjia.com/xiaoqu/1111027375169/","朝阳","红庙","近地铁1号线四惠站",2,"2017-11-29 14:11:39"
1111027375170,"华美橡树岭","https://bj.lianjia.com/xiaoqu/1111027375170/","朝阳","双桥","",4,"2017-11-29 14:00:28"
1111027375171,"黄木庄","https://bj.lianjia.com/xiaoqu/1111027375171/","朝阳","双井","近地铁10号线双井站",2,"2017-11-29 14:16:32"
1111027375177,"航南小区","https://bj.lianjia.com/xiaoqu/1111027375177/","海淀","知春路","近地铁10号线西土城站",3,"2017-11-29 15:34:57"
1111027375180,"华普花园","https://bj.lianjia.com/xiaoqu/1111027375180/","东城","东直门","近地铁2号线东四十条站",2,"2017-11-29 14:57:11"
1111027375181,"和平街十二区","https://bj.lianjia.com/xiaoqu/1111027375181/","朝阳","和平里","近地铁5号线和平西桥站",5,"2017-11-29 14:04:57"
1111027375182,"和平街十区","https://bj.lianjia.com/xiaoqu/1111027375182/","朝阳","和平里","近地铁5号线和平西桥站",2,"2017-11-29 14:04:21"
1111027375183,"和平街十三区","https://bj.lianjia.com/xiaoqu/1111027375183/","朝阳","和平里","近地铁机场线三元桥站",2,"2017-11-29 13:59:34"
1111027375184,"和平街十四区","https://bj.lianjia.com/xiaoqu/1111027375184/","朝阳","和平里","近地铁5号线和平里北街站",2,"2017-11-29 14:03:19"
1111027375185,"和平街十五区1号院","https://bj.lianjia.com/xiaoqu/1111027375185/","朝阳","和平里","近地铁13号线光熙门站",7,"2017-11-29 14:01:07"
1111027375186,"和平街十五区2号院","https://bj.lianjia.com/xiaoqu/1111027375186/","朝阳","和平里","近地铁2号线雍和宫站",1,"2017-11-29 14:08:39"
1111027375188,"和平街十一区","https://bj.lianjia.com/xiaoqu/1111027375188/","朝阳","和平里","近地铁5号线和平西桥站",7,"2017-11-29 13:58:41"
1111027375189,"和平街西苑","https://bj.lianjia.com/xiaoqu/1111027375189/","朝阳","和平里","近地铁5号线和平西桥站",4,"2017-11-29 14:00:40"
1111027375190,"和平街西苑乙5号院","https://bj.lianjia.com/xiaoqu/1111027375190/","朝阳","和平里","近地铁5号线和平西桥站",0,"2017-11-29 14:13:28"
1111027375192,"黄平路8号院","https://bj.lianjia.com/xiaoqu/1111027375192/","海淀","西三旗","近地铁8号线育新站",0,"2017-11-29 15:32:05"
1111027375193,"和平里北街5号院","https://bj.lianjia.com/xiaoqu/1111027375193/","朝阳","和平里","近地铁13号线柳芳站",0,"2017-11-29 14:19:35"
1111027375194,"和平里北街甲5号院","https://bj.lianjia.com/xiaoqu/1111027375194/","朝阳","和平里","近地铁13号线柳芳站",0,"2017-11-29 14:14:22"
1111027375195,"和平街八区","https://bj.lianjia.com/xiaoqu/1111027375195/","朝阳","和平里","近地铁5号线和平西桥站",1,"2017-11-29 14:06:39"
1111027375196,"和平里东街10号院","https://bj.lianjia.com/xiaoqu/1111027375196/","东城","和平里","近地铁13号线柳芳站",0,"2017-11-29 14:59:15"
1111027375197,"和平里东街15号院","https://bj.lianjia.com/xiaoqu/1111027375197/","东城","和平里","近地铁2号线雍和宫站",2,"2017-11-29 14:59:48"
1111027375198,"和平里东街9号院","https://bj.lianjia.com/xiaoqu/1111027375198/","东城","和平里","近地铁2号线雍和宫站",1,"2017-11-29 14:57:39"
1111027375199,"和平里二区","https://bj.lianjia.com/xiaoqu/1111027375199/","东城","和平里","近地铁5号线和平里北街站",2,"2017-11-29 14:55:58"
1111027375201,"和平里九区","https://bj.lianjia.com/xiaoqu/1111027375201/","东城","和平里","近地铁5号线和平里北街站",0,"2017-11-29 14:59:55"
1111027375202,"和平里六区","https://bj.lianjia.com/xiaoqu/1111027375202/","东城","和平里","近地铁5号线和平里北街站",3,"2017-11-29 14:56:01"
1111027375203,"和平里七区","https://bj.lianjia.com/xiaoqu/1111027375203/","东城","和平里","近地铁5号线和平西桥站",7,"2017-11-29 14:55:48"
1111027375204,"和平里三区","https://bj.lianjia.com/xiaoqu/1111027375204/","东城","和平里","近地铁5号线和平里北街站",6,"2017-11-29 14:56:13"
1111027375205,"和平里四区","https://bj.lianjia.com/xiaoqu/1111027375205/","东城","和平里","近地铁5号线和平里北街站",0,"2017-11-29 14:58:43"
1111027375206,"和平里五区","https://bj.lianjia.com/xiaoqu/1111027375206/","东城","和平里","近地铁2号线鼓楼大街站",8,"2017-11-29 14:55:39"
1111027375208,"和平里一区","https://bj.lianjia.com/xiaoqu/1111027375208/","东城","和平里","近地铁5号线和平里北街站",2,"2017-11-29 14:56:37"
1111027375209,"和平里中街","https://bj.lianjia.com/xiaoqu/1111027375209/","东城","安定门","近地铁5号线和平里北街站",0,"2017-11-29 15:02:24"
1111027375210,"和平门外东街","https://bj.lianjia.com/xiaoqu/1111027375210/","西城","宣武门","近地铁2号线和平门站",0,"2017-11-29 14:35:11"
1111027375212,"和平门外西里","https://bj.lianjia.com/xiaoqu/1111027375212/","西城","宣武门","近地铁2号线和平门站",0,"2017-11-29 14:44:21"
1111027375214,"和平新城二期","https://bj.lianjia.com/xiaoqu/1111027375214/","东城","和平里","近地铁13号线柳芳站",0,"2017-11-29 14:59:24"
1111027375215,"和平新城一期","https://bj.lianjia.com/xiaoqu/1111027375215/","东城","和平里","近地铁2号线安定门站",6,"2017-11-29 14:55:47"
1111027375216,"和平西街","https://bj.lianjia.com/xiaoqu/1111027375216/","朝阳","和平里","近地铁5号线和平西桥站",5,"2017-11-29 14:07:02"
1111027375217,"和平西街1号院","https://bj.lianjia.com/xiaoqu/1111027375217/","朝阳","和平里","近地铁5号线和平西桥站",0,"2017-11-29 14:09:37"
1111027375219,"和平西苑","https://bj.lianjia.com/xiaoqu/1111027375219/","朝阳","和平里","近地铁5号线和平西桥站",1,"2017-11-29 14:10:20"
1111027375220,"火桥北里","https://bj.lianjia.com/xiaoqu/1111027375220/","东城","左安门","近地铁5号线天坛东门站",1,"2017-11-29 15:00:20"
1111027375221,"华侨村","https://bj.lianjia.com/xiaoqu/1111027375221/","朝阳","建国门外","近地铁7号线广渠门内站",2,"2017-11-29 14:11:19"
1111027375225,"华清嘉园","https://bj.lianjia.com/xiaoqu/1111027375225/","海淀","五道口","近地铁13号线五道口站",27,"2017-11-29 15:23:06"
1111027375226,"和乔丽晶二期","https://bj.lianjia.com/xiaoqu/1111027375226/","朝阳","酒仙桥","近地铁14号线(东段)将台站",0,"2017-11-29 14:15:21"
1111027375228,"和乔丽晶一期","https://bj.lianjia.com/xiaoqu/1111027375228/","朝阳","酒仙桥","近地铁14号线(东段)将台站",0,"2017-11-29 14:09:11"
1111027375229,"和乔丽致公寓","https://bj.lianjia.com/xiaoqu/1111027375229/","朝阳","CBD","近地铁1号线大望路站",14,"2017-11-29 14:05:37"
1111027375231,"红桥市场","https://bj.lianjia.com/xiaoqu/1111027375231/","东城","崇文门","近地铁5号线天坛东门站",0,"2017-11-29 15:14:01"
1111027375232,"红桥市场东大地","https://bj.lianjia.com/xiaoqu/1111027375232/","东城","崇文门","近地铁5号线天坛东门站",0,"2017-11-29 15:13:16"
1111027375239,"海清园","https://bj.lianjia.com/xiaoqu/1111027375239/","海淀","清河","",4,"2017-11-29 15:27:11"
1111027375240,"荷清苑","https://bj.lianjia.com/xiaoqu/1111027375240/","海淀","五道口","",0,"2017-11-29 15:43:41"
1111027375242,"海润国际","https://bj.lianjia.com/xiaoqu/1111027375242/","朝阳","酒仙桥","近地铁14号线(东段)将台站",3,"2017-11-29 14:06:24"
1111027375245,"华荣公寓","https://bj.lianjia.com/xiaoqu/1111027375245/","西城","金融街","近地铁1号线复兴门站",1,"2017-11-29 14:33:51"
1111027375246,"海润花园","https://bj.lianjia.com/xiaoqu/1111027375246/","西城","马连道","近地铁7号线湾子站",1,"2017-11-29 14:35:12"
1111027375248,"汉荣家园","https://bj.lianjia.com/xiaoqu/1111027375248/","海淀","知春路","近地铁10号线知春路站",4,"2017-11-29 15:30:01"
1111027375249,"华仁路平房","https://bj.lianjia.com/xiaoqu/1111027375249/","西城","陶然亭","近地铁7号线虎坊桥站",0,"2017-11-29 14:53:01"
1111027375250,"华仁路小区","https://bj.lianjia.com/xiaoqu/1111027375250/","西城","陶然亭","近地铁7号线珠市口站",0,"2017-11-29 14:35:58"
1111027375254,"褐石","https://bj.lianjia.com/xiaoqu/1111027375254/","海淀","五道口","",2,"2017-11-29 15:27:12"
1111027375255,"环山村","https://bj.lianjia.com/xiaoqu/1111027375255/","海淀","海淀北部新区","",2,"2017-11-29 15:38:52"
1111027375256,"黄寺大街22号院","https://bj.lianjia.com/xiaoqu/1111027375256/","西城","马甸","近地铁8号线安华桥站",0,"2017-11-29 14:43:01"
1111027375257,"黄寺大街24号院","https://bj.lianjia.com/xiaoqu/1111027375257/","西城","六铺炕","近地铁2号线鼓楼大街站",7,"2017-11-29 14:26:29"
1111027375258,"黄寺大街28号院","https://bj.lianjia.com/xiaoqu/1111027375258/","朝阳","安定门","近地铁8号线安华桥站",2,"2017-11-29 14:09:58"
1111027375259,"黄寺大街2号院","https://bj.lianjia.com/xiaoqu/1111027375259/","东城","安定门","近地铁8号线安德里北街站",2,"2017-11-29 14:59:17"
1111027375260,"黄寺大街甲3号","https://bj.lianjia.com/xiaoqu/1111027375260/","朝阳","安贞","近地铁2号线积水潭站",0,"2017-11-29 14:20:27"
1111027375261,"黄寺大街甲6号院","https://bj.lianjia.com/xiaoqu/1111027375261/","东城","安定门","近地铁8号线安华桥站",0,"2017-11-29 15:11:09"
1111027375262,"花市东三条","https://bj.lianjia.com/xiaoqu/1111027375262/","东城","东花市","近地铁7号线广渠门内站",0,"2017-11-29 15:02:00"
1111027375264,"华声国际大厦","https://bj.lianjia.com/xiaoqu/1111027375264/","朝阳","朝阳门外","近地铁1号线建国门站",0,"2017-11-29 14:21:39"
1111027375265,"海晟国际公寓","https://bj.lianjia.com/xiaoqu/1111027375265/","东城","工体","近地铁2号线东直门站",8,"2017-11-29 14:56:14"
1111027375266,"红杉国际公寓","https://bj.lianjia.com/xiaoqu/1111027375266/","海淀","五道口","近地铁15号线清华东路西口站",6,"2017-11-29 15:30:36"
1111027375267,"合生国际花园","https://bj.lianjia.com/xiaoqu/1111027375267/","朝阳","双井","近地铁10号线双井站",8,"2017-11-29 13:55:58"
1111027375268,"珠江罗马嘉园东区","https://bj.lianjia.com/xiaoqu/1111027375268/","朝阳","朝青","近地铁6号线青年路站",8,"2017-11-29 13:56:18"
1111027375269,"红杉公寓","https://bj.lianjia.com/xiaoqu/1111027375269/","东城","东直门","近地铁2号线东直门站",0,"2017-11-29 15:09:01"
1111027375270,"后孙公园胡同","https://bj.lianjia.com/xiaoqu/1111027375270/","西城","宣武门","近地铁2号线和平门站",0,"2017-11-29 14:49:27"
1111027375271,"黄寺后身36号院","https://bj.lianjia.com/xiaoqu/1111027375271/","朝阳","马甸","近地铁8号线安华桥站",5,"2017-11-29 14:11:57"
1111027375272,"弘善胡同","https://bj.lianjia.com/xiaoqu/1111027375272/","西城","地安门","近地铁2号线积水潭站",0,"2017-11-29 14:44:22"
1111027375273,"弘善家园","https://bj.lianjia.com/xiaoqu/1111027375273/","朝阳","潘家园","近地铁5号线天坛东门站",41,"2017-11-29 13:54:53"
1111027375276,"华盛家园","https://bj.lianjia.com/xiaoqu/1111027375276/","海淀","牡丹园","近地铁10号线牡丹园站",4,"2017-11-29 15:23:43"
1111027375277,"华世隆国际公寓","https://bj.lianjia.com/xiaoqu/1111027375277/","东城","安贞","近地铁5号线和平西桥站",1,"2017-11-29 15:00:33"
1111027375278,"华盛乐章","https://bj.lianjia.com/xiaoqu/1111027375278/","朝阳","健翔桥","",2,"2017-11-29 14:02:33"
1111027375280,"海晟名苑","https://bj.lianjia.com/xiaoqu/1111027375280/","东城","工体","近地铁2号线雍和宫站",8,"2017-11-29 14:55:22"
1111027375281,"恒盛欧洲公馆","https://bj.lianjia.com/xiaoqu/1111027375281/","海淀","玉泉路","近地铁1号线玉泉路站",1,"2017-11-29 15:33:47"
1111027375288,"化石营","https://bj.lianjia.com/xiaoqu/1111027375288/","朝阳","东大桥","近地铁6号线呼家楼站",0,"2017-11-29 14:21:15"
1111027375289,"红松园北里2号院","https://bj.lianjia.com/xiaoqu/1111027375289/","朝阳","东坝","",0,"2017-11-29 14:16:24"
1111027375300,"航天城小区","https://bj.lianjia.com/xiaoqu/1111027375300/","海淀","海淀北部新区","",2,"2017-11-29 15:33:04"
